City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Pedra,BR,2021-01-02 00:51:36,-8.5,-36.94,70.57,84,37,8.1
304,Caruray,PH,2021-01-02 00:51:36,10.31,119.01,78.8,83,40,6.93
305,Tabas,IR,2021-01-02 00:51:37,33.6,56.92,32.0,57,0,6.93
306,Kushmurun,KZ,2021-01-02 00:51:37,52.45,64.63,-4.92,89,100,4.61
307,Narsaq,GL,2021-01-02 00:51:37,60.92,-46.05,39.2,38,100,16.11
308,Camana,PE,2021-01-02 00:51:37,-16.62,-72.71,70.09,84,100,4.12
309,Pingyi,CN,2021-01-02 00:51:38,35.5,117.63,28.35,81,0,4.21
310,Cayenne,GF,2021-01-02 00:51:38,4.93,-52.33,75.2,100,40,6.96
311,Lienz,AT,2021-01-02 00:51:38,46.83,12.77,24.01,91,100,4.07
312,Kutum,SD,2021-01-02 00:51:38,14.2,24.67,56.34,33,1,5.17
313,Abu Dhabi,AE,2021-01-02 00:51:38,24.47,54.37,66.2,77,0,2.24
314,Kota,IN,2021-01-02 00:51:39,25.18,75.83,65.12,52,93,5.93
315,Naryan-Mar,RU,2021-01-02 00:51:39,67.67,53.09,-5.57,87,100,11.43
316,Camden,US,2021-01-02 00:50:50,39.78,-74.97,37.99,96,100,5.88
317,Richards Bay,ZA,2021-01-02 00:51:39,-28.78,32.04,70.23,72,100,11.23
318,Korla,CN,2021-01-02 00:51:39,41.76,86.15,14.45,91,78,2.01
319,Ilo,PE,2021-01-02 00:51:40,-17.64,-71.34,70.07,83,100,3.24
320,Hailar,CN,2021-01-02 00:51:40,49.2,119.7,-16.37,87,2,6.69
321,Gushikawa,JP,2021-01-02 00:51:40,26.35,127.87,62.6,77,40,13.87
322,Sur,OM,2021-01-02 00:51:40,22.57,59.53,67.59,46,0,9.89
323,Kloulklubed,PW,2021-01-02 00:50:33,7.04,134.26,82.4,83,90,9.17
324,Kawalu,ID,2021-01-02 00:50:43,-7.38,108.21,77.09,83,94,0.76
325,Puerto Baquerizo Moreno,EC,2021-01-02 00:51:41,-0.9,-89.6,72.41,84,39,10.6
326,Wencheng,CN,2021-01-02 00:51:41,33.06,113.8,37.17,75,99,2.24
327,Mount Gambier,AU,2021-01-02 00:51:41,-37.83,140.77,77.0,57,19,6.93
328,Qui Nhon,VN,2021-01-02 00:51:42,13.77,109.23,68.29,90,99,17.63
329,Hernani,ES,2021-01-02 00:51:19,43.27,-1.98,39.2,86,75,12.75
330,Saint-Pierre,RE,2021-01-02 00:51:42,-21.34,55.48,77.0,69,0,13.87
331,Ribeira Grande,PT,2021-01-02 00:51:42,38.52,-28.7,60.73,83,100,27.76
332,Oyama,JP,2021-01-02 00:48:13,36.3,139.8,39.99,69,20,3.36
333,Hokitika,NZ,2021-01-02 00:51:43,-42.72,170.97,61.41,71,5,6.17
334,Westport,US,2021-01-02 00:46:58,41.14,-73.36,37.4,74,90,12.75
335,Namibe,AO,2021-01-02 00:51:43,-15.2,12.15,69.33,78,100,3.22
336,Mayo,US,2021-01-02 00:51:43,38.89,-76.51,39.0,100,90,6.93
337,Arrecife,ES,2021-01-02 00:51:43,28.96,-13.55,60.8,67,20,6.93
338,Fonte Boa,BR,2021-01-02 00:51:44,-2.5,-66.27,76.19,92,53,2.55
339,Sao Joao Da Barra,BR,2021-01-02 00:51:44,-21.64,-41.05,75.49,90,100,2.66
340,Betul,IN,2021-01-02 00:51:44,21.92,77.9,60.62,55,100,6.67
341,Vanimo,PG,2021-01-02 00:51:44,-2.67,141.3,84.16,74,94,3.27
342,Airai,TL,2021-01-02 00:51:45,-8.93,125.41,71.47,89,82,1.57
343,Nuuk,GL,2021-01-02 00:51:45,64.18,-51.72,24.8,73,100,10.29
344,Shenjiamen,CN,2021-01-02 00:51:45,29.96,122.3,41.74,61,0,12.5
345,Sisimiut,GL,2021-01-02 00:51:45,66.94,-53.67,13.51,87,100,4.21
346,Khani,GE,2021-01-02 00:51:46,41.96,42.96,37.4,69,0,5.82
347,Yunyang,CN,2021-01-02 00:51:46,33.45,112.71,39.0,42,100,2.55
348,Surab,PK,2021-01-02 00:51:46,28.49,66.26,30.97,71,0,5.77
349,Hofn,IS,2021-01-02 00:51:46,64.25,-15.21,32.94,87,90,3.89
350,Nova Praha,UA,2021-01-02 00:51:46,48.57,32.9,41.0,93,90,6.71
351,Kruisfontein,ZA,2021-01-02 00:51:47,-34.0,24.73,52.05,83,0,3.27
352,Manokwari,ID,2021-01-02 00:51:47,-0.87,134.08,84.36,66,100,1.79
353,Brownsville,US,2021-01-02 00:49:41,25.9,-97.5,53.6,58,90,5.82
354,Tabou,CI,2021-01-02 00:51:13,4.42,-7.35,78.53,87,9,7.81
355,Hohhot,CN,2021-01-02 00:51:47,40.81,111.65,-2.2,70,0,6.71
356,Saskylakh,RU,2021-01-02 00:51:48,71.92,114.08,-9.17,89,100,17.07
357,Cowansville,CA,2021-01-02 00:51:48,45.2,-72.75,28.0,79,100,1.12
358,Bongor,TD,2021-01-02 00:51:48,10.28,15.37,72.09,26,100,7.36
359,Talara,PE,2021-01-02 00:51:48,-4.58,-81.27,69.28,80,100,9.78
360,Kaeo,NZ,2021-01-02 00:51:49,-35.1,173.78,73.99,77,97,4.0
361,Boca Do Acre,BR,2021-01-02 00:51:49,-8.75,-67.4,75.29,92,100,1.81
362,Kahului,US,2021-01-02 00:51:49,20.89,-156.47,82.4,48,40,23.04
363,Ituporanga,BR,2021-01-02 00:51:49,-27.41,-49.6,69.01,95,100,2.75
364,Fort Saint James,CA,2021-01-02 00:51:49,54.43,-124.25,33.06,93,100,4.72
365,Erzin,TR,2021-01-02 00:47:25,36.96,36.2,51.8,71,75,8.05
366,Saint-Francois,FR,2021-01-02 00:51:50,46.42,3.91,30.2,86,90,4.7
367,Pangkalanbuun,ID,2021-01-02 00:51:50,-2.68,111.62,82.56,79,100,0.58
368,Raga,SS,2021-01-02 00:51:50,8.46,25.68,67.62,28,96,4.23
369,Yeniseysk,RU,2021-01-02 00:51:51,58.45,92.17,-21.78,87,83,3.87
370,Borba,BR,2021-01-02 00:51:51,-4.39,-59.59,76.15,86,0,2.06
371,Jalu,LY,2021-01-02 00:51:51,29.03,21.55,54.88,40,0,10.8
372,Mumbwa,ZM,2021-01-02 00:51:51,-14.98,27.06,66.38,94,100,5.3
373,Dalupirip,PH,2021-01-02 00:51:52,16.33,120.73,75.96,64,8,5.44
374,Bialystok,PL,2021-01-02 00:48:06,53.13,23.15,33.01,89,100,5.01
375,Lasa,IT,2021-01-02 00:51:10,46.62,10.7,30.99,92,90,2.24
376,Ruidoso,US,2021-01-02 00:51:52,33.33,-105.67,26.6,21,1,8.05
377,Henties Bay,NA,2021-01-02 00:51:52,-22.12,14.28,63.0,88,100,5.01
378,Los Llanos De Aridane,ES,2021-01-02 00:51:53,28.66,-17.92,62.6,77,90,8.05
379,Vestmannaeyjar,IS,2021-01-02 00:51:53,63.44,-20.27,42.15,84,100,11.03
380,Honningsvag,NO,2021-01-02 00:50:12,70.98,25.97,29.23,91,16,12.59
381,Port Hardy,CA,2021-01-02 00:51:53,50.7,-127.42,46.4,100,75,4.7
382,Mbandaka,CD,2021-01-02 00:51:54,0.05,18.26,72.19,94,100,4.74
383,Port Keats,AU,2021-01-02 00:51:54,-14.25,129.55,89.17,69,100,8.93
384,Redlands,US,2021-01-02 00:49:10,34.06,-117.18,66.2,17,5,10.29
385,Kedrovyy,RU,2021-01-02 00:51:54,56.17,91.82,-29.2,73,37,1.68
386,Buraydah,SA,2021-01-02 00:51:54,26.33,43.98,57.2,93,20,9.17
387,Visnes,NO,2021-01-02 00:51:55,59.36,5.22,37.99,74,80,11.41
388,Nisia Floresta,BR,2021-01-02 00:51:55,-6.09,-35.21,78.8,78,20,10.29
389,Coquimbo,CL,2021-01-02 00:51:55,-29.95,-71.34,60.8,82,15,10.29
390,Toppenish,US,2021-01-02 00:51:55,46.38,-120.31,37.0,97,100,2.33
391,Waw,SS,2021-01-02 00:51:55,7.7,28.0,68.9,30,41,2.08
392,Hamilton,US,2021-01-02 00:50:22,39.18,-84.53,51.01,87,90,20.8
393,Moerai,PF,2021-01-02 00:51:56,-22.43,-151.33,79.79,77,4,12.62
394,Vila,PT,2021-01-02 00:51:56,42.03,-8.16,32.0,95,62,1.99
395,Praya,CV,2021-01-02 00:51:56,14.92,-23.51,71.6,88,0,16.11
396,Mlonggo,ID,2021-01-02 00:49:06,-6.53,110.7,78.8,88,20,4.7
397,Sakakah,SA,2021-01-02 00:51:57,29.97,40.21,50.0,71,0,5.82
398,Moron,AR,2021-01-02 00:51:57,-34.65,-58.62,80.01,51,0,1.99
399,Melilla,ES,2021-01-02 00:49:12,35.29,-2.94,53.6,62,40,13.87
400,Esik,KZ,2021-01-02 00:51:58,43.36,77.45,10.4,92,90,4.47
401,Sept-Iles,CA,2021-01-02 00:51:58,50.2,-66.38,15.8,61,87,5.82
402,Quatre Cocos,MU,2021-01-02 00:51:58,-20.21,57.76,77.0,73,75,12.75
403,Petropavlovsk-Kamchatskiy,RU,2021-01-02 00:51:58,53.05,158.65,15.8,56,13,4.47
404,Orissaare,EE,2021-01-02 00:51:58,58.56,23.08,33.01,86,100,5.01
405,Kanniyakumari,IN,2021-01-02 00:49:11,8.08,77.57,75.92,73,0,22.01
406,Benemerito De Las Americas,MX,2021-01-02 00:51:59,16.52,-90.64,73.42,95,100,3.62
407,Tres Arroyos,AR,2021-01-02 00:51:59,-38.37,-60.28,69.39,39,0,11.56
408,Pudozh,RU,2021-01-02 00:51:59,61.81,36.53,31.66,98,100,6.15
409,Deputatskiy,RU,2021-01-02 00:51:59,69.3,139.9,-33.18,86,92,0.94
410,Bandarbeyla,SO,2021-01-02 00:51:59,9.49,50.81,74.16,69,84,17.56
411,Venice,US,2021-01-02 00:48:04,27.1,-82.45,73.99,88,1,13.87
412,Havre-Saint-Pierre,CA,2021-01-02 00:49:38,50.23,-63.6,14.0,78,90,12.75
413,Iskateley,RU,2021-01-02 00:52:00,67.68,53.15,-5.69,87,100,11.3
414,Huancavelica,PE,2021-01-02 00:52:00,-12.77,-74.98,42.98,85,100,5.35
415,Coihaique,CL,2021-01-02 00:52:01,-45.58,-72.07,62.6,42,20,9.17
416,Victor Harbor,AU,2021-01-02 00:52:01,-35.57,138.62,77.0,68,72,4.0
417,Danilovka,RU,2021-01-02 00:52:01,50.36,44.12,29.5,98,96,9.66
418,Houma,US,2021-01-02 00:50:57,29.6,-90.72,55.99,82,1,10.29
419,Kericho,KE,2021-01-02 00:52:02,-0.37,35.28,64.4,93,40,3.36
420,Severobaykalsk,RU,2021-01-02 00:52:02,55.65,109.32,-10.64,84,99,5.01
421,Inhambane,MZ,2021-01-02 00:52:02,-23.86,35.38,78.6,81,19,5.59
422,Lensk,RU,2021-01-02 00:51:16,60.73,114.93,-23.1,81,100,11.56
423,Vao,NC,2021-01-02 00:52:03,-22.67,167.48,75.87,90,100,12.71
424,Pacasmayo,PE,2021-01-02 00:52:03,-7.4,-79.57,70.66,79,100,10.8
425,Baruun-Urt,MN,2021-01-02 00:52:03,46.68,113.28,-14.3,84,0,5.93
426,Phan Thiet,VN,2021-01-02 00:52:03,10.93,108.1,75.2,69,48,2.89
427,Villiers,ZA,2021-01-02 00:52:04,-27.03,28.6,57.2,88,100,14.5
428,Pangnirtung,CA,2021-01-02 00:52:04,66.15,-65.71,-9.87,75,11,1.97
429,Okhotsk,RU,2021-01-02 00:52:04,59.38,143.3,-13.07,77,40,16.28
430,Porterville,US,2021-01-02 00:50:13,36.07,-119.02,59.0,44,1,5.82
431,Carnarvon,AU,2021-01-02 00:52:04,-24.87,113.63,80.6,83,0,12.75
432,Krasnoselkup,RU,2021-01-02 00:52:05,65.7,82.47,-25.73,86,75,5.21
433,Saint George,US,2021-01-02 00:52:05,37.1,-113.58,46.4,39,1,12.75
434,Sola,VU,2021-01-02 00:50:40,-13.88,167.55,87.8,79,40,5.82
435,Kichera,RU,2021-01-02 00:52:05,55.94,110.1,-16.38,75,39,4.76
436,Big Spring,US,2021-01-02 00:52:05,32.25,-101.48,33.8,74,90,5.82
437,Awjilah,LY,2021-01-02 00:52:06,29.11,21.29,55.0,40,1,10.63
438,Tarko-Sale,RU,2021-01-02 00:52:06,64.92,77.78,-27.74,86,0,3.11
439,Taoudenni,ML,2021-01-02 00:52:06,22.68,-3.98,61.2,29,0,7.72
440,Flin Flon,CA,2021-01-02 00:52:06,54.77,-101.86,15.8,85,90,2.24
441,Kamenka,RU,2021-01-02 00:52:07,51.32,42.77,27.0,96,100,11.79
442,Bemidji,US,2021-01-02 00:48:00,47.47,-94.88,19.0,100,75,4.63
443,Belmonte,BR,2021-01-02 00:52:07,-15.86,-38.88,77.0,78,40,5.82
444,Trelew,AR,2021-01-02 00:52:07,-43.25,-65.31,77.99,24,0,15.68
445,Hualmay,PE,2021-01-02 00:52:07,-11.1,-77.61,69.57,84,100,9.66
446,Port Lincoln,AU,2021-01-02 00:52:07,-34.73,135.87,66.92,64,24,16.22
447,Kon Tum,VN,2021-01-02 00:47:21,14.35,108.0,67.62,66,23,6.4
448,Alice Springs,AU,2021-01-02 00:50:27,-23.7,133.88,95.0,29,0,14.99
449,Luanda,AO,2021-01-02 00:52:08,-8.84,13.23,77.61,85,100,6.78
450,Batsfjord,NO,2021-01-02 00:52:08,70.63,29.72,23.76,95,83,7.38
451,Bay Roberts,CA,2021-01-02 00:52:08,47.6,-53.26,25.0,75,8,1.01
452,Dori,BF,2021-01-02 00:52:09,14.04,-0.03,71.15,22,0,4.47
453,Waitakere,NZ,2021-01-02 00:52:09,-36.92,174.66,73.4,73,41,4.7
454,Coos Bay,US,2021-01-02 00:52:09,43.37,-124.22,50.0,87,90,12.75
455,Cabedelo,BR,2021-01-02 00:52:05,-6.98,-34.83,77.0,83,20,6.93
456,Verkh-Chebula,RU,2021-01-02 00:52:09,56.03,87.62,-10.8,88,100,6.44
457,Pisco,PE,2021-01-02 00:52:10,-13.7,-76.22,69.8,83,0,17.22
458,Kavaratti,IN,2021-01-02 00:52:10,10.57,72.64,82.36,70,89,10.54
459,Ugoofaaru,MV,2021-01-02 00:52:10,5.67,73.0,82.02,77,99,15.19
460,Hirado,JP,2021-01-02 00:52:10,33.36,129.55,42.8,81,75,1.12
461,La Ronge,CA,2021-01-02 00:52:11,55.1,-105.28,17.6,92,91,1.12
462,Tacoronte,ES,2021-01-02 00:52:11,28.48,-16.41,61.0,93,75,2.24
463,Inuvik,CA,2021-01-02 00:50:42,68.35,-133.72,-11.2,76,0,4.7
464,Atar,MR,2021-01-02 00:52:11,20.52,-13.05,59.47,41,0,7.78
465,Taltal,CL,2021-01-02 00:52:11,-25.4,-70.48,65.64,78,18,2.19
466,Praia Da Vitoria,PT,2021-01-02 00:52:12,38.73,-27.07,57.99,82,75,21.0
467,Tautira,PF,2021-01-02 00:52:12,-17.73,-149.15,87.8,55,20,4.7
468,Kiruna,SE,2021-01-02 00:52:12,67.86,20.23,17.6,100,99,2.24
469,Najran,SA,2021-01-02 00:49:20,17.49,44.13,59.0,51,0,4.07
470,Mocuba,MZ,2021-01-02 00:52:13,-16.84,36.99,72.16,95,1,4.47
471,San Quintin,MX,2021-01-02 00:52:13,30.48,-115.95,58.93,49,0,3.24
472,Derzhavinsk,KZ,2021-01-02 00:52:13,51.1,66.32,-9.22,90,36,7.38
473,Dali,CN,2021-01-02 00:52:13,25.7,100.18,41.56,68,3,3.04
474,Duncan,US,2021-01-02 00:52:13,34.5,-97.96,33.8,86,40,4.7
475,Gilgit,PK,2021-01-02 00:52:14,35.92,74.31,24.37,44,0,3.22
476,Haines Junction,CA,2021-01-02 00:52:14,60.75,-137.51,3.22,89,98,2.21
477,Nyurba,RU,2021-01-02 00:52:14,63.28,118.33,-19.61,87,97,5.3
478,Motygino,RU,2021-01-02 00:52:14,58.18,94.76,-25.42,85,62,2.59
479,Ambilobe,MG,2021-01-02 00:52:15,-13.2,49.05,73.51,90,42,2.01
480,Nybro,SE,2021-01-02 00:52:15,56.74,15.91,35.6,93,100,2.24
481,Bell Ville,AR,2021-01-02 00:52:15,-32.63,-62.69,79.2,24,0,7.38
482,Elko,US,2021-01-02 00:52:15,41.0,-115.5,35.6,51,1,6.93
483,Laguna,US,2021-01-02 00:52:16,38.42,-121.42,54.0,66,1,3.36
484,Kulhudhuffushi,MV,2021-01-02 00:52:16,6.62,73.07,81.95,74,100,11.92
485,Maldonado,UY,2021-01-02 00:51:53,-34.67,-54.92,66.2,72,0,4.7
486,Yar-Sale,RU,2021-01-02 00:52:16,66.83,70.83,-27.27,83,37,7.4
487,Camacha,PT,2021-01-02 00:52:16,33.08,-16.33,57.2,76,40,1.12
488,Russell,US,2021-01-02 00:52:17,32.35,-85.2,66.2,88,90,4.7
489,Namatanai,PG,2021-01-02 00:52:17,-3.67,152.43,85.91,61,75,7.27
490,Okitipupa,NG,2021-01-02 00:52:17,6.5,4.78,76.39,96,100,2.71
491,Clonakilty,IE,2021-01-02 00:52:17,51.62,-8.87,34.0,85,20,11.41
492,Purpe,RU,2021-01-02 00:52:18,64.48,76.69,-27.72,86,0,3.11
493,Caramay,PH,2021-01-02 00:52:18,10.18,119.24,81.18,82,39,11.74
494,Cocorit,MX,2021-01-02 00:52:18,27.58,-109.97,66.2,37,75,4.7
495,Roald,NO,2021-01-02 00:52:18,62.58,6.13,32.0,96,90,12.75
496,Hirara,JP,2021-01-02 00:52:18,24.8,125.28,62.6,67,75,13.87
497,Norman Wells,CA,2021-01-02 00:52:19,65.28,-126.83,-14.8,75,20,8.05
498,Fez,MA,2021-01-02 00:52:19,34.04,-5.0,46.4,93,75,18.34
499,Carballo,ES,2021-01-02 00:52:19,43.21,-8.69,39.99,100,75,5.82
500,Bonthe,SL,2021-01-02 00:52:19,7.53,-12.51,78.53,84,0,6.13
501,Cam Ranh,VN,2021-01-02 00:52:19,11.92,109.16,77.0,65,75,20.8
502,Sivaki,RU,2021-01-02 00:52:20,52.63,126.75,-20.88,83,0,6.11
503,Semibratovo,RU,2021-01-02 00:52:20,57.3,39.54,32.0,98,90,6.71
504,Saiha,IN,2021-01-02 00:48:01,22.48,92.97,54.43,63,100,3.65
505,Ciudad Bolivar,VE,2021-01-02 00:52:20,8.12,-63.55,76.82,80,58,12.19
506,Owando,CG,2021-01-02 00:52:21,-0.48,15.9,71.92,93,100,2.82
507,Alugan,PH,2021-01-02 00:52:21,12.22,125.48,81.0,85,100,14.25
508,Ixtapa,MX,2021-01-02 00:52:21,20.7,-105.2,69.8,56,40,5.82
509,Valentin Gomez Farias,MX,2021-01-02 00:52:21,28.22,-106.58,39.99,74,100,3.09
510,Port Macquarie,AU,2021-01-02 00:52:21,-31.43,152.92,75.99,75,100,7.85
511,Zaltan,LY,2021-01-02 00:52:22,32.95,11.87,53.56,46,0,7.18
512,Plerin,FR,2021-01-02 00:52:22,48.54,-2.78,37.0,10,33,2.62
513,General Pico,AR,2021-01-02 00:52:22,-35.66,-63.76,81.28,19,0,6.98
514,Megion,RU,2021-01-02 00:52:22,61.03,76.11,-29.2,66,20,4.41
515,Berlevag,NO,2021-01-02 00:52:22,70.86,29.09,27.28,94,59,11.07
516,General Delgado,PY,2021-01-02 00:52:23,-27.17,-56.52,82.4,39,0,5.82
517,Bernardino De Campos,BR,2021-01-02 00:52:23,-23.01,-49.47,67.95,96,0,9.86
518,Valea Argovei,RO,2021-01-02 00:52:23,44.35,26.78,46.0,78,0,1.12
519,Lac Du Bonnet,CA,2021-01-02 00:51:23,50.25,-96.06,19.4,92,60,5.82
520,Arroio Grande,BR,2021-01-02 00:52:24,-32.24,-53.09,66.31,62,100,5.99
521,Sarankhola,BD,2021-01-02 00:52:24,22.31,89.79,57.76,71,42,3.76
522,Sao Gabriel Da Cachoeira,BR,2021-01-02 00:52:24,-0.13,-67.09,74.73,95,100,0.83
523,Colorado,BR,2021-01-02 00:47:53,-22.84,-51.97,73.29,87,0,1.28
524,Novovarshavka,RU,2021-01-02 00:52:25,54.17,74.69,-28.37,85,11,4.81
525,Manicore,BR,2021-01-02 00:52:25,-5.81,-61.3,76.37,91,28,2.1
526,Garowe,SO,2021-01-02 00:50:10,8.41,48.48,64.63,79,42,10.96
527,Paso De Los Toros,UY,2021-01-02 00:52:25,-32.82,-56.52,74.46,34,1,12.66
528,Mezen,RU,2021-01-02 00:52:26,65.85,44.24,11.44,95,100,9.62
529,Sawtell,AU,2021-01-02 00:52:26,-30.38,153.1,75.2,83,40,11.41
530,Banjar,ID,2021-01-02 00:52:26,-8.19,114.97,78.8,94,40,2.24
531,Dryden,CA,2021-01-02 00:48:39,49.78,-92.75,21.2,92,90,5.82
532,Mason City,US,2021-01-02 00:48:03,43.15,-93.2,19.4,85,1,6.93
533,Simplicio Mendes,BR,2021-01-02 00:52:27,-7.85,-41.91,76.1,70,100,2.51
534,Zavyalovo,RU,2021-01-02 00:52:27,54.51,82.45,-38.2,65,90,2.24
535,Juchitlan,MX,2021-01-02 00:52:27,20.08,-104.12,60.15,38,11,4.27
536,Minab,IR,2021-01-02 00:52:28,27.15,57.08,53.6,37,0,6.93
537,Aksu,CN,2021-01-02 00:52:28,41.12,80.26,10.13,90,0,0.78
538,Karasjok,NO,2021-01-02 00:52:28,69.47,25.51,24.8,79,100,17.22
539,Tiznit,MA,2021-01-02 00:52:28,29.58,-9.5,48.61,75,15,2.71
540,Codrington,AU,2021-01-02 00:52:29,-38.27,141.97,69.48,83,100,6.49
541,Harindanga,IN,2021-01-02 00:52:29,22.04,88.32,59.0,87,57,5.39
542,Lardos,GR,2021-01-02 00:52:29,36.09,28.02,57.99,87,40,3.36
543,Castenaso,IT,2021-01-02 00:52:29,44.51,11.47,44.01,100,90,5.82
544,Zaokskiy,RU,2021-01-02 00:52:30,54.73,37.41,30.99,99,100,8.72
545,Campbell River,CA,2021-01-02 00:48:14,50.02,-125.24,48.0,93,75,3.36
546,Parauna,BR,2021-01-02 00:52:30,-16.95,-50.45,71.64,81,29,2.42
547,Alofi,NU,2021-01-02 00:52:30,-19.06,-169.92,82.4,78,100,4.7
548,Meridian,US,2021-01-02 00:47:38,43.61,-116.39,41.0,80,75,9.17
549,Salto,UY,2021-01-02 00:51:51,-31.38,-57.97,75.99,52,0,1.83
550,Santa Maria,BR,2021-01-02 00:52:31,-29.68,-53.81,69.8,64,0,3.36
551,Lakatoro,VU,2021-01-02 00:52:31,-16.1,167.42,84.2,79,75,3.36
552,Nantucket,US,2021-01-02 00:49:15,41.28,-70.1,42.8,70,75,6.93
553,Muzhi,RU,2021-01-02 00:52:32,65.37,64.67,-29.2,83,0,4.32
554,Verkhnevilyuysk,RU,2021-01-02 00:52:32,63.45,120.32,-19.43,87,100,6.82
555,Carpinteria,US,2021-01-02 00:52:32,34.4,-119.52,59.0,49,100,3.96
556,Dolinsk,RU,2021-01-02 00:52:32,47.35,142.8,3.2,77,20,8.95
557,Snezhnogorsk,RU,2021-01-02 00:52:32,69.19,33.25,21.2,92,40,4.47
558,Dauphin,CA,2021-01-02 00:52:33,51.15,-100.05,17.31,94,0,8.05
559,Kolondieba,ML,2021-01-02 00:52:33,11.09,-6.89,73.72,24,0,2.86
560,Zabol,AF,2021-01-02 00:52:33,32.25,67.25,31.14,66,0,6.2
561,Kachiry,KZ,2021-01-02 00:52:33,53.07,76.1,-25.64,86,96,4.72
562,Kingaroy,AU,2021-01-02 00:52:33,-26.53,151.83,86.0,50,40,9.17
563,Kozhva,RU,2021-01-02 00:52:34,65.11,57.05,-9.72,86,46,5.57
564,Beringovskiy,RU,2021-01-02 00:52:34,63.05,179.32,28.45,98,100,35.34
565,Lucea,JM,2021-01-02 00:52:34,18.45,-78.17,78.8,74,20,11.41
566,Saint-Louis,SN,2021-01-02 00:52:35,16.33,-15.0,71.6,46,0,2.24
567,Verkhnyaya Inta,RU,2021-01-02 00:51:15,65.98,60.31,-8.91,81,0,2.3
568,Lorengau,PG,2021-01-02 00:52:35,-2.02,147.27,85.86,71,100,9.64
569,Kommunar,RU,2021-01-02 00:52:35,59.62,30.39,33.01,98,90,4.47
570,Seoul,KR,2021-01-02 00:47:50,37.57,126.98,21.2,44,1,6.35
571,Skorodnoye,RU,2021-01-02 00:52:36,51.07,37.23,32.0,98,90,8.95
572,Lumphat,KH,2021-01-02 00:52:36,13.49,106.98,68.47,63,13,3.96
573,Wasco,US,2021-01-02 00:52:36,35.59,-119.34,57.2,47,1,0.85
574,Wanaka,NZ,2021-01-02 00:52:36,-44.7,169.15,55.0,81,100,1.99
575,Hit,IQ,2021-01-02 00:52:37,33.64,42.83,53.67,43,0,4.92
576,Lamar,US,2021-01-02 00:52:37,33.67,-95.58,39.0,93,90,11.41
